  142  1.4209      3.5514    
  143  1.4218      3.5514    
  144  1.4226      3.5529    
  145  1.4235      3.5529    
  146  1.4243      3.5537    
  147  1.4252      3.5537    
  148  1.4260      3.5545    
  149  1.4269      3.5545    
  150  1.4277      3.5553    
  151  1.4286      3.5561    
  152  1.4295      3.5561    
  153  1.4303      3.5561    
  154  1.4312      3.5569    
  155  1.4320      3.5576    
  156  1.4329      3.5576    
  157  1.4337      3.5584    
  158  1.4346      3.5584    
  159  1.4354      3.5592    
  160  1.4363      3.5592    
  161  1.4372      3.5592    
  162  1.4380      3.5600    
  163  1.4389      3.5608    
  164  1.4397      3.5616    
  165  1.4406      3.5624    
  166  1.4414      3.5624    
  167  1.4423      3.5624    
  168  1.4431      3.5631    
  169  1.4440      3.5631    
  170  1.4449      3.5631    
  171  1.4457      3.5639    
  172  1.4466      3.5647    
  173  1.4474      3.5647    
  174  1.4491      3.5663    
  175  1.4500      3.5663    
  176  1.4508      3.5671    
  177  1.4517      3.5678    
  178  1.4526      3.5678    
  179  1.4534      3.5686    
  180  1.4543      3.5686    
  181  1.4551      3.5702    
  182  1.4560      3.5702    
  183  1.4568      3.5702    
  184  1.4577      3.5718    
  185  1.4585      3.5718    
  186  1.4594      3.5718    
  187  1.4602      3.5725    
  188  1.4611      3.5733    
  189  1.4620      3.5733    
  190  1.4628      3.5741    
  191  1.4637      3.5749    
  192  1.4645      3.5749    
  193  1.4654      3.5749    
  194  1.4662      3.5765    
  195  1.4671      3.5765    
  196  1.4679      3.5773    
  197  1.4688      3.5780    
  198  1.4697      3.5780    
  199  1.4705      3.5780    
  200  1.4714      3.5796    
  201  1.4722      3.5796    
  202  1.4731      3.5796    
  203  1.4739      3.5812    
  204  1.4748      3.5812    
  205  1.4756      3.5812    
  206  1.4765      3.5827    
  207  1.4773      3.5827    
  208  1.4782      3.5835    
  209  1.4791      3.5843    
  210  1.4799      3.5843    
  211  1.4808      3.5859    
  212  1.4816      3.5859    
  213  1.4825      3.5859    
  214  1.4833      3.5867    
  215  1.4842      3.5875    
  216  1.4850      3.5890    
  217  1.4859      3.5890    
  218  1.4868      3.5890    
  219  1.4876      3.5890    
  220  1.4885      3.5906    
  221  1.4893      3.5906    
  222  1.4902      3.5922    
  223  1.4910      3.5922    
  224  1.4919      3.5929    
  225  1.4927      3.5937    
  226  1.4936      3.5937    
  227  1.4944      3.5937    
  228  1.4953      3.5953    
  229  1.4962      3.5953    
  230  1.4970      3.5961    
  231  1.4979      3.5961    
  232  1.4987      3.5976    
  233  1.4996      3.5976    
  234  1.5004      3.5984    
  235  1.5013      3.5992    
  236  1.5021      3.6000    
  237  1.5030      3.6000    
  238  1.5039      3.6008    
  239  1.5047      3.6008    
  240  1.5056      3.6024    
  241  1.5064      3.6024    
  242  1.5073      3.6031    
  243  1.5081      3.6039    
  244  1.5090      3.6039    
  245  1.5098      3.6047    
  246  1.5107      3.6047    
  247  1.5115      3.6055    
  248  1.5124      3.6071    
  249  1.5133      3.6071    
  250  1.5141      3.6086    
  251  1.5150      3.6086    
  252  1.5158      3.6094    
  253  1.5167      3.6094    
  254  1.5175      3.6102    
  255  1.5184      3.6102    
  256  1.5192      3.6110    
  257  1.5201      3.6118    
  258  1.5209      3.6125    
  259  1.5218      3.6125    
  260  1.5227      3.6141    
  261  1.5235      3.6141    
  262  1.5244      3.6149    
  263  1.5252      3.6157    
  264  1.5261      3.6157    
  265  1.5269      3.6165    
  266  1.5278      3.6173    
  267  1.5286      3.6180    
  268  1.5295      3.6188    
  269  1.5304      3.6196    
  270  1.5312      3.6204    
  271  1.5321      3.6204    
  272  1.5329      3.6204    
  273  1.5338      3.6220    
  274  1.5346      3.6220    
  275  1.5355      3.6227    
  276  1.5363      3.6235    
  277  1.5372      3.6243    
  278  1.5380      3.6251    
  279  1.5389      3.6251    
  280  1.5398      3.6259    
  281  1.5406      3.6267    
  282  1.5415      3.6275    
  283  1.5423      3.6282    
  284  1.5432      3.6282    
  285  1.5440      3.6290    
  286  1.5449      3.6298    
  287  1.5457      3.6298    
  288  1.5466      3.6306    
  289  1.5474      3.6314    
  290  1.5483      3.6322    
  291  1.5492      3.6329    
  292  1.5500      3.6329    
  293  1.5509      3.6337    
  294  1.5517      3.6345    
  295  1.5526      3.6345    
  296  1.5534      3.6353    
  297  1.5543      3.6361    
  298  1.5551      3.6369    
  299  1.5560      3.6376    
  300  1.5569      3.6376    
  301  1.5577      3.6392    
  302  1.5586      3.6392    
  303  1.5594      3.6400    
  304  1.5603      3.6408    
  305  1.5611      3.6408    
  306  1.5620      3.6416    
  307  1.5628      3.6424    
  308  1.5637      3.6424    
  309  1.5645      3.6431    
  310  1.5654      3.6439    
  311  1.5663      3.6447    
  312  1.5671      3.6455    
  313  1.5680      3.6455    
  314  1.5688      3.6455    
  315  1.5697      3.6471    
  316  1.5705      3.6471    
  317  1.5714      3.6486    
  318  1.5722      3.6486    
  319  1.5731      3.6494    
  320  1.5740      3.6494    
  321  1.5748      3.6502    
  322  1.5757      3.6502    
  323  1.5765      3.6510    
  324  1.5774      3.6510    
  325  1.5782      3.6518    
  326  1.5791      3.6525    
  327  1.5799      3.6533    
  328  1.5808      3.6541    
  329  1.5816      3.6541    
  330  1.5825      3.6549    
  331  1.5834      3.6549    
  332  1.5842      3.6557    
  333  1.5851      3.6565    
  334  1.5859      3.6565    
  335  1.5868      3.6565    
  336  1.5876      3.6580    
  337  1.5885      3.6580    
  338  1.5893      3.6580    
  339  1.5902      3.6596    
  340  1.5911      3.6596    
  341  1.5919      3.6596    
  342  1.5928      3.6612    
  343  1.5936      3.6612    
  344  1.5945      3.6620    
  345  1.5953      3.6620    
  346  1.5962      3.6627    
  347  1.5970      3.6627    
  348  1.5979      3.6627    
  349  1.5988      3.6635    
  350  1.5996      3.6643    
  351  1.6005      3.6643    
  352  1.6013      3.6643    
  353  1.6022      3.6651    
  354  1.6030      3.6659    
  355  1.6039      3.6659    
  356  1.6047      3.6667    
  357  1.6056      3.6675    
  358  1.6064      3.6675    
  359  1.6073      3.6675    
  360  1.6082      3.6682    
  361  1.6090      3.6690    
  362  1.6099      3.6690    
  363  1.6107      3.6690    
  364  1.6116      3.6706    
  365  1.6124      3.6706    
  366  1.6133      3.6706    
  367  1.6141      3.6706    
  368  1.6150      3.6714    
  369  1.6159      3.6722    
  370  1.6167      3.6722    
  371  1.6176      3.6722    
  372  1.6184      3.6722    
  373  1.6193      3.6729    
  374  1.6201      3.6737    
  375  1.6210      3.6737    
  376  1.6218      3.6737    
  377  1.6227      3.6737    
  378  1.6236      3.6745    
  379  1.6244      3.6745    
  380  1.6253      3.6753    
  381  1.6261      3.6753    
  382  1.6270      3.6753    
  383  1.6278      3.6761    
  384  1.6287      3.6761    
  385  1.6295      3.6761    
  386  1.6304      3.6761    
  387  1.6313      3.6769    
  388  1.6321      3.6769    
  389  1.6330      3.6769    
  390  1.6338      3.6769    
  391  1.6347      3.6776    
  392  1.6355      3.6776    
  393  1.6364      3.6784    
  394  1.6372      3.6784    
  395  1.6381      3.6784    
  396  1.6390      3.6784    
  397  1.6398      3.6784    
  398  1.6407      3.6792    
  399  1.6415      3.6792    
  400  1.6424      3.6792    
  401  1.6432      3.6792    
  402  1.6441      3.6800    
  403  1.6449      3.6800    
  404  1.6458      3.6800    
  405  1.6467      3.6800    
  406  1.6475      3.6808    
  407  1.6484      3.6816    
  408  1.6492      3.6816    
  409  1.6501      3.6816    
  410  1.6509      3.6816    
  411  1.6518      3.6816    
  412  1.6527      3.6816    
  413  1.6535      3.6816    
  414  1.6544      3.6816    
  415  1.6552      3.6816    
  416  1.6561      3.6831    
  417  1.6569      3.6831    
  418  1.6578      3.6831    
  419  1.6586      3.6831    
  420  1.6595      3.6831    
  421  1.6604      3.6839    
  422  1.6612      3.6839    
  423  1.6621      3.6839    
  424  1.6629      3.6839    
  425  1.6638      3.6839    
  426  1.6646      3.6839    
  427  1.6655      3.6839    
  428  1.6663      3.6839    
  429  1.6672      3.6847    
  430  1.6681      3.6847    
  431  1.6689      3.6847    
  432  1.6698      3.6855    
  433  1.6706      3.6855    
  434  1.6715      3.6855    
  435  1.6723      3.6855    
  436  1.6732      3.6863    
  437  1.6740      3.6863    
  438  1.6749      3.6863    
  439  1.6758      3.6863    
  440  1.6766      3.6863    
  441  1.6775      3.6863    
  442  1.6783      3.6871    
  443  1.6792      3.6871    
  444  1.6800      3.6871    
  445  1.6809      3.6871    
  446  1.6817      3.6878    
  447  1.6826      3.6878    
  448  1.6835      3.6886    
  449  1.6843      3.6886    
  450  1.6852      3.6886    
  451  1.6860      3.6886    
  452  1.6869      3.6886    
  453  1.6877      3.6886    
  454  1.6886      3.6894    
  455  1.6894      3.6902    
  456  1.6903      3.6902    
  457  1.6912      3.6902    
  458  1.6920      3.6902    
  459  1.6929      3.6902    
  460  1.6937      3.6910    
  461  1.6946      3.6910    
  462  1.6954      3.6918    
  463  1.6963      3.6918    
  464  1.6971      3.6918    
  465  1.6980      3.6918    
  466  1.6989      3.6918    
